,LEMMA_PARENT,LEMMA_GRAND_PARENT,LEMMA_CHILD_1,LEMMA_CHILD_2,LEMMA_CHILD_3
39944,,,além_de,",",como
39945,avaliar,,fraco,,
39946,como,avaliar,,,
39947,organização,avaliar,,,
39948,avaliar,,o,existir,
39949,organização,avaliar,até,em,
39950,existir,organização,ontem,,
39951,até,existir,,,
39952,existir,organização,campanha,,
39953,campanha,em,,,
39954,em,existir,o,,
39955,avaliar,,,,
39956,ter,,,,
39957,,,Lula,repetir,:
39958,ter,,frase,em,
39959,frase,repetir,,,
39960,repetir,ter,um,,
39961,repetir,ter,conversa,,
39962,conversa,em,,,
39963,em,repetir,o,com,
39964,conversa,em,amigo,,
39965,com,conversa,,,
39966,ter,,,,
39967,ter,,,,
39968,ter,,,,
39969,,,«,só,campanha
39970,ter,,,,
39971,ter,,lugar,,
39972,lugar,em,,,
39973,em,ter,o,ir,
39974,ir,lugar,que,,
39975,em,ir,,,
39976,ir,lugar,e,Aloizio,
39977,eu,ir,,,
39978,Aloizio,eu,,,
39979,eu,ir,o,,
39980,lugar,em,em,eu,
39981,ter,,,,
39982,ter,,,,
39983,viajar,ir,semana,,
39984,semana,a_partir_de,,,
39985,semana,a_partir_de,,,
39986,a_partir_de,viajar,o,próximo,
39987,ir,,,,
39988,,,",",viajar,membro
39989,ir,,a_partir_de,para,
39990,viajar,ir,estado,,
39991,estado,para,,,
39992,para,viajar,o,,
39993,membro,ir,,,
39994,ir,,o,de,pertencer
39995,membro,ir,coordenação,,
39996,coordenação,de,,,
39997,de,membro,o,,
39998,pertencer,membro,,,
39999,pertencer,membro,,,
40000,membro,ir,que,não,a
40001,pertencer,membro,núcleo,,
40002,núcleo,a,,,
40003,a,pertencer,o,passar,
40004,passar,núcleo,,,
40005,núcleo,a,que,a,deter
40006,passar,núcleo,,,
40007,passar,núcleo,decisão,,
40008,decisão,deter,,,
40009,deter,passar,o,,
40010,ir,,,,
40011,pessoa,ser,,,
40012,pessoa,ser,,,
40013,ser,,cerca_de,300,
40014,,,pessoa,convidar,.
40015,ser,,para,,
40016,convidar,ser,cerimônia,,
40017,cerimônia,para,,,
40018,para,convidar,o,,
40019,ser,,,,
40020,banco,buscar,,,
40021,buscar,,cada,,
40022,,,banco,em,volume
40023,buscar,,BC,ou,em
40024,BC,em,,,
40025,em,buscar,o,,
40026,em,buscar,,,
40027,em,buscar,BB,,
40028,BB,em,,,
40029,em,em,o,,
40030,volume,buscar,,,
40031,buscar,,o,de,compatível
40032,volume,buscar,dinheiro,,
40033,de,volume,,,
40034,volume,buscar,com,,
40035,compatível,volume,operação,,
40036,operação,com,,,
40037,com,compatível,seu,,
40038,buscar,,,,
40039,estar,,convidado,,
40040,convidado,entre,,,
40041,entre,estar,o,,
40042,,,entre,rei,.
40043,rei,estar,,,
40044,rei,estar,,,
40045,estar,,o,«,de
40046,rei,estar,soja,,
40047,soja,de,,,
40048,de,rei,o,,
40049,rei,estar,,,
40050,rei,estar,,,
40051,rei,estar,,,
40052,rei,estar,,,
40053,empresário,rei,,,
40054,rei,estar,o,Alfredo_Saad,
40055,empresário,rei,,,
40056,rei,estar,,,
40057,comandante,rei,,,
40058,rei,estar,o,Rolim_Amaro,","
40059,comandante,rei,,,
40060,comandante,rei,,,
40061,comandante,rei,de,,
40062,dono,comandante,empresa,,
40063,empresa,de,,,
40064,de,dono,o,aéreo,TAM
40065,empresa,de,,,
40066,empresa,de,,,
40067,estar,,,,
40068,tentar,,,,
40069,,,eles,agendar,.
40070,tentar,,encontro,,
40071,encontro,agendar,,,
40072,agendar,tentar,um,com,para
40073,encontro,agendar,Lula,,
40074,com,encontro,,,
40075,encontro,agendar,pedir,,
40076,para,encontro,ajudar,,
40077,ajudar,pedir,,,
40078,ajudar,pedir,,,
40079,pedir,para,que,ele,em
40080,ajudar,pedir,negociação,,
40081,negociação,em,,,
40082,em,ajudar,o,,
40083,tentar,,,,
40084,reprodução,ocupar,,,
40085,ocupar,,um,gigantesco,de
40086,reprodução,ocupar,,,
40087,reprodução,ocupar,Maja_Desnuda,,
40088,Maja_Desnuda,de,,,
40089,Maja_Desnuda,de,,,
40090,de,reprodução,o,«,»
40091,Maja_Desnuda,de,,,
40092,Maja_Desnuda,de,,,
40093,Maja_Desnuda,de,Goya,,
40094,de,Maja_Desnuda,,,
40095,Maja_Desnuda,de,,,
40096,,,reprodução,uma,.
40097,ocupar,,de,,
40098,uma,ocupar,parede,,
40099,parede,de,,,
40100,de,uma,o,de,
40101,parede,de,casa,,
40102,casa,de,,,
40103,de,parede,o,,
40104,ocupar,,,,
40105,vender,,banheiro,,
40106,banheiro,em,,,
40107,em,vender,o,,
40108,vender,,,,
40109,funcionário,vender,,,
40110,vender,,um,,
40111,,,em,",",funcionário
40112,vender,,",",cigarro,","
40113,bala,vender,,,
40114,bala,vender,,,
40115,bala,vender,,,
40116,bala,vender,,,
40117,bala,vender,,,
40118,bala,vender,mineral,,
40119,água,bala,,,
40120,bala,vender,,,
40121,bala,vender,(,Engov,)
40122,remédio,bala,,,
40123,remédio,bala,,,
40124,remédio,bala,,,
40125,bala,vender,,,
40126,bala,vender,,,
40127,bala,vender,,,
40128,bala,vender,,,
40129,bala,vender,,,
40130,vender,,,,
40131,anunciar,,de,,
40132,19,anunciar,junho,,
40133,de,19,,,
40134,anunciar,,,,
40135,anunciar,,,,
40136,,,19,--,Médici
40137,construção,anunciar,,,
40138,anunciar,,o,de,
40139,construção,anunciar,rodovia,,
40140,rodovia,de,,,
40141,de,construção,o,Transamazônica,
40142,rodovia,de,,,
40143,anunciar,,,,
40144,questão,ser,,,
40145,ser,,o,colocar,
40146,questão,ser,por,em,
40147,colocar,questão,body_art,,
40148,body_art,por,,,
40149,body_art,por,,,
40150,por,colocar,o,«,»
40151,body_art,por,,,
40152,colocar,questão,ano,,
40153,ano,em,,,
40154,em,colocar,o,60,
40155,ano,em,,,
40156,,,questão,retomar,.
40157,ser,,agora,como,
40158,retomar,ser,,,
40159,retomar,ser,reflexão,,
40160,como,retomar,sobre,,
40161,reflexão,como,realidade,,
40162,realidade,sobre,,,
40163,sobre,reflexão,um,estar,
40164,estar,realidade,que,,
40165,em,estar,,,
40166,corpo,estar,,,
40167,estar,realidade,o,,
40168,realidade,sobre,em,corpo,submeter
40169,estar,realidade,a,,
40170,submeter,estar,trabalho,,
40171,trabalho,a,,,
40172,a,submeter,um,de,
40173,trabalho,a,transformação,que,realçar
40174,de,trabalho,,,
40175,de,trabalho,,,
40176,de,trabalho,,,
40177,sentido,de,,,
40178,de,trabalho,o,trágico,
40179,sentido,de,,,
40180,ser,,,,
40181,ter,,de,,
40182,entrega,ter,IR,,
40183,de,entrega,,,
40184,,,entrega,movimento,em
40185,movimento,ter,,,
40186,ter,,pouco,,
40187,ter,,dia,,
40188,dia,em,,,
40189,dia,em,,,
40190,em,ter,o,último,
40191,fazer,ser,Idade_Média,,
40192,Idade_Média,desde,,,
40193,desde,fazer,o,,
40194,ser,,,,
40195,caminho,ser,,,
40196,ser,,esse,,
40197,,,",",caminho,fazer
40198,ser,,desde,através,
40199,fazer,ser,de,,
40200,através,fazer,intelecto,e,de
40201,intelecto,de,,,
40202,de,através,o,,
40203,de,através,,,
40204,de,de,,,
40205,de,através,não,corpo,
40206,corpo,de,,,
40207,de,de,o,,
40208,ser,,,,
40209,corpo,ser,,,
40210,ser,dizer,o,,
40211,dizer,,corpo,negligenciar,
40212,ser,dizer,,,
40213,dizer,,,,
40214,dizer,,,,
40215,,,ser,»,","
40216,dizer,,,,
40217,dizer,,Folha,,
40218,Folha,a,,,
40219,a,dizer,o,,
40220,dizer,,92,,
40221,em,dizer,,,
40222,dizer,,,,
40223,ação,alegar,,,
40224,alegar,,o,,
40225,,,ação,considerar,.
40226,considerar,alegar,,,
40227,Petroplastic,considerar,,,
40228,considerar,alegar,o,,
40229,considerar,alegar,,,
40230,alegar,,que,Petroplastic,não
40231,Dow,considerar,,,
40232,considerar,alegar,o,,
40233,considerar,alegar,de,,
40234,acionista,considerar,Triunfo,,
40235,Triunfo,de,,,
40236,de,acionista,o,,
40237,alegar,,,,
40238,comprovar,,,,
40239,,,e,receber,.
40240,receber,comprovar,,,
40241,Petroplastic,receber,,,
40242,receber,comprovar,o,,
40243,comprovar,,que,Petroplastic,US$
40244,receber,comprovar,milhão,,
40245,milhão,US$,,,
40246,US$,receber,5,,
40247,receber,comprovar,concordar,,
40248,para,receber,com,,
40249,concordar,para,transferência,,
40250,transferência,com,,,
40251,com,concordar,o,",",para
40252,transferência,com,,,
40253,transferência,com,Dow,,
40254,Dow,para,,,
40255,para,transferência,o,,
40256,transferência,com,,,
40257,transferência,com,controle,,
40258,controle,de,,,
40259,de,transferência,o,de,
40260,controle,de,Atochem,,
40261,Atochem,de,,,
40262,de,controle,o,(,fundadora
40263,Atochem,de,,,
40264,Atochem,de,de,,
40265,fundadora,Atochem,Triunfo,,
40266,Triunfo,de,,,
40267,de,fundadora,o,,
40268,Atochem,de,,,
40269,comprovar,,,,
40270,dizer,,",",de,","
40271,Boris_Gorentzvaig,dizer,,,
40272,Boris_Gorentzvaig,dizer,Petroplastic,,
40273,Petroplastic,de,,,
40274,de,Boris_Gorentzvaig,o,,
40275,Boris_Gorentzvaig,dizer,,,
40276,,,Boris_Gorentzvaig,ser,.
40277,ser,dizer,,,
40278,US$,ser,,,
40279,ser,dizer,o,milhão,
40280,milhão,US$,,,
40281,US$,ser,5,,
40282,dizer,,que,US$,adiantamento
40283,ser,dizer,,,
40284,ser,dizer,«,acordo,
40285,em,ser,,,
40286,em,ser,de,com,
40287,acordo,em,gaveta,,
40288,de,acordo,»,,
40289,gaveta,de,,,
40290,acordo,em,Dow,,
40291,Dow,com,,,
40292,com,acordo,o,,
40293,dizer,,,,
40294,dizer,,,,
40295,querer,dizer,,,
40296,Dow,querer,,,
40297,querer,dizer,o,de,
40298,Dow,querer,EUA,,
40299,EUA,de,,,
40300,de,Dow,o,,
40301,querer,dizer,,,
40302,dizer,,mas,Dow,não
40303,querer,dizer,contrato,e,transferir
40304,contrato,cumprir,,,
40305,cumprir,querer,o,,
40306,cumprir,querer,,,
40307,cumprir,querer,tecnologia,a,
40308,transferir,cumprir,,,
40309,transferir,cumprir,concorrente,,
40310,concorrente,a,,,
40311,a,transferir,um,,
40312,dizer,,,,
40313,dizer,,,,
40314,,,«,querer,»
40315,dizer,,,,
40316,5,milhão,,,
40317,milhão,haver,apenas,,
40318,haver,,5,de,
40319,milhão,haver,contribuinte,,
40320,de,milhão,,,
40321,,,milhão,entregar,.
40322,haver,,declaração,até,pela_manhã
40323,declaração,entregar,,,
40324,entregar,haver,seu,de,
40325,declaração,entregar,Imposto_de_Renda,,
40326,de,declaração,,,
40327,entregar,haver,ontem,,
40328,até,entregar,,,
40329,entregar,haver,,,
40330,haver,,,,
40331,pilotar,,",",João_Herreras,e
40332,Fábio_Igel,pilotar,,,
40333,Fábio_Igel,pilotar,,,
40334,Fábio_Igel,pilotar,,,
40335,Fábio_Igel,pilotar,,,
40336,,,Fábio_Igel,festa,em
40337,pilotar,,,,
40338,pilotar,,Cabral,,
40339,Cabral,em,,,
40340,em,pilotar,o,,
40341,pilotar,,,,
40342,acabar,,em,,
40343,divulgar,acabar,semana,,
40344,semana,em,,,
40345,em,divulgar,o,passar,
40346,semana,em,,,
40347,acabar,,,,
40348,resultado,acabar,,,
40349,resultado,acabar,,,
40350,acabar,,o,fraco,em
40351,resultado,acabar,novembro,,
40352,em,resultado,,,
40353,resultado,acabar,produção,e,de
40354,produção,de,,,
40355,de,resultado,o,industrial,
40356,produção,de,,,
40357,de,resultado,,,
40358,de,resultado,encomenda,,
40359,encomenda,de,,,
40360,encomenda,de,,,
40361,de,de,o,novo,a
40362,encomenda,de,indústria,,
40363,indústria,a,,,
40364,a,encomenda,o,,
40365,,,divulgar,",",resultado
40366,acabar,,esperança,,
40367,esperança,com,,,
40368,com,acabar,o,de,
40369,esperança,com,ter,,
40370,ter,de,,,
40371,Alemanha,ter,,,
40372,ter,de,o,,
40373,de,esperança,que,Alemanha,sair
40374,ter,de,de,em,
40375,sair,ter,recessão,,
40376,recessão,de,,,
40377,recessão,de,,,
40378,de,sair,o,mau,de
40379,recessão,de,guerra,,
40380,guerra,de,,,
40381,guerra,de,,,
40382,de,recessão,o,pós-,
40383,sair,ter,trimestre,,
40384,trimestre,em,,,
40385,trimestre,em,,,
40386,em,sair,o,último,de
40387,trimestre,em,ano,,
40388,ano,de,,,
40389,de,trimestre,o,,
40390,acabar,,,,
40391,dado,ser,,,
40392,ser,,o,detalhar,
40393,dado,ser,sobre,,
40394,detalhar,dado,desempenho,,
40395,desempenho,sobre,,,
40396,sobre,detalhar,o,de,entre
40397,desempenho,sobre,PIB,,
40398,PIB,de,,,
40399,de,desempenho,o,,
40400,desempenho,sobre,outubro,,
40401,entre,desempenho,e,dezembro,
40402,outubro,entre,,,
40403,outubro,entre,,,
40404,revelar,ser,,,
40405,,,dado,revelar,.
40406,ser,,não,até,
40407,revelar,ser,março,,
40408,até,revelar,,,
40409,ser,,,,
40410,federação,revelar,,,
40411,revelar,,o,de,
40412,federação,revelar,empresa,,
40413,empresa,de,,,
40414,empresa,de,e,médio,
40415,pequeno,empresa,,,
40416,pequeno,empresa,,,
40417,de,federação,o,pequeno,
40418,,,federação,em,estar
40419,revelar,,pesquisa,,
40420,pesquisa,em,,,
40421,em,revelar,um,,
40422,estar,revelar,,,
40423,filiar,estar,,,
40424,estar,revelar,seu,,
40425,revelar,,que,filiar,próximo
40426,estar,revelar,de,,
40427,próximo,estar,pânico,,
40428,pânico,de,,,
40429,de,próximo,o,,
40430,estar,revelar,situação,,
40431,situação,em_relação_a,,,
40432,em_relação_a,estar,o,econômico,
40433,situação,em_relação_a,,,
40434,revelar,,,,
40435,expectativa,ser,,,
40436,ser,,seu,para,
40437,expectativa,ser,futuro,,
40438,futuro,para,,,
40439,para,expectativa,o,próximo_de,
40440,futuro,para,economia,,
40441,economia,próximo_de,,,
40442,próximo_de,futuro,o,,
40443,,,expectativa,mau,em
40444,mau,ser,,,
40445,ser,,o,,
40446,ser,,ano,,
40447,ano,em,,,
40448,em,ser,dez,,
40449,ser,,,,
40450,dar,,de_surpresa,,
40451,tomar,dar,,,
40452,dar,,,,
40453,dar,,,,
40454,,,tomar,",",Santana
40455,sorriso,dar,,,
40456,dar,,um,amarelo,
40457,sorriso,dar,,,
40458,dar,,,,
40459,dar,,,,
40460,recuperar,dar,,,
40461,dar,,logo,se,
40462,recuperar,dar,,,
40463,dar,,,,
40464,precisar,,,,
40465,,,não,",",governador
40466,precisar,,,,
40467,precisar,,,,
40468,precisar,,,,
40469,trazer,precisar,,,
40470,trazer,precisar,,,
40471,trazer,precisar,de,,
40472,saber,trazer,hospitalidade,,
40473,hospitalidade,de,,,
40474,de,saber,o,paranaense,
40475,hospitalidade,de,,,
40476,trazer,precisar,,,
40477,trazer,precisar,,,
40478,trazer,precisar,,,
40479,precisar,,porque,",",saber
40480,trazer,precisar,,,
40481,precisar,,,,
40482,ser,,,,
40483,,,pequeno,agente,
40484,ser,,de,,
40485,agente,ser,transformação,,
40486,transformação,de,,,
40487,de,agente,o,,
40488,ser,,,,
40489,,,já_não,correto,pensar
40490,ser,,,,
40491,ser,,ser,,
40492,ser,pensar,,,
40493,progresso,ser,,,
40494,ser,pensar,o,técnico,
40495,progresso,ser,,,
40496,pensar,ser,que,progresso,privilégio
40497,privilégio,ser,,,
40498,ser,pensar,um,de,
40499,privilégio,ser,empresa,,
40500,empresa,de,,,
40501,empresa,de,,,
40502,de,privilégio,o,grande,
40503,ano,ser,,,
40504,ser,,o,80,
40505,ano,ser,,,
40506,,,ano,divisor,em
40507,divisor,ser,,,
40508,ser,,um,de,
40509,divisor,ser,água,,
40510,de,divisor,,,
40511,ser,,industrialização,,
40512,industrialização,em,,,
40513,em,ser,o,brasileiro,
40514,industrialização,em,,,
40515,ser,,,,
40516,acontecimento,poder,,,
40517,acontecimento,poder,,,
40518,poder,,pelo_menos,três,
40519,,,acontecimento,ser,:
40520,poder,,destacar,,
40521,ser,poder,por,,
40522,destacar,ser,papel,,
40523,papel,por,,,
40524,papel,por,,,
40525,por,destacar,o,seu,indutor
40526,papel,por,,,
40527,papel,por,transformação,,
40528,de,papel,,,
40529,poder,,,,
40530,morrer,,,,
40531,,,mulher,em,prender
40532,morrer,,rio,,
40533,em,morrer,,,
40534,morrer,,a,,
40535,prender,morrer,cinto,,
40536,cinto,a,,,
40537,a,prender,o,de,
40538,cinto,a,carro,,
40539,carro,de,,,
40540,de,cinto,o,,
40541,,,--,achar,
40542,Folha,,,,
40543,achar,Folha,,,
40544,achar,Folha,,,
40545,senhor,achar,,,
40546,achar,Folha,o,,
40547,Folha,,e,o_que,senhor
40548,achar,Folha,escândalo,,
40549,escândalo,de,,,
40550,de,achar,o,de,
40551,escândalo,de,arbitragem,,
40552,arbitragem,de,,,
40553,de,escândalo,o,carioca,
40554,arbitragem,de,,,
40555,achar,Folha,,,
40556,número,dever,,,
40557,dever,,o,final,de
40558,número,dever,,,
40559,número,dever,total,,
40560,total,de,,,
40561,de,número,o,de,
40562,total,de,declaração,,
40563,de,total,entregar,,
40564,declaração,de,,,
40565,divulgar,ser,,,
40566,,,número,ser,.
40567,dever,,divulgar,,
40568,ser,dever,só,em,
40569,divulgar,ser,semana,,
40570,semana,em,,,
40571,semana,em,,,
40572,em,divulgar,o,próximo,
40573,dever,,,,
40574,pessoa,conseguir,,,
40575,pessoa,conseguir,,,
40576,pessoa,conseguir,,,
40577,conseguir,,o,outro,três
40578,estar,pessoa,,,
40579,pessoa,conseguir,que,em,
40580,estar,pessoa,carro,,
40581,carro,em,,,
40582,em,estar,o,,
40583,,,pessoa,salvar,.
40584,salvar,conseguir,,,
40585,conseguir,,se,,
40586,conseguir,,,,
40587,tombar,,,,
40588,,,caminhão,e,causar
40589,tombar,,,,
40590,tombar,,morte,,
40591,causar,tombar,e,engarrafamento,
40592,morte,causar,,,
40593,morte,causar,,,
40594,tombamento,provocar,,,
40595,provocar,,o,de,em
40596,tombamento,provocar,caminhão,,
40597,caminhão,de,,,
40598,de,tombamento,um,,
40599,tombamento,provocar,km,,
40600,km,em,,,
40601,em,tombamento,o,226,de
40602,km,em,,,
40603,km,em,pista,,
40604,pista,de,,,
40605,de,km,o,Rio-São_Paulo,
40606,pista,de,,,
40607,km,em,via,,
40608,via,de,,,
40609,de,km,o,Dutra,
40610,via,de,,,
40611,tombamento,provocar,5h,,
40612,5h,a,,,
40613,a,tombamento,o,de,
40614,5h,a,ontem,,
40615,de,5h,,,
40616,,,tombamento,engarrafamento,em
40617,provocar,,,,
40618,provocar,,rodovia,,
40619,rodovia,em,,,
40620,em,provocar,o,,
40621,provocar,,,,
40622,acidente,causar,,,
40623,causar,,o,,
40624,,,acidente,morte,.
40625,morte,causar,,,
40626,causar,,o,de,
40627,morte,causar,menino,,
40628,menino,de,,,
40629,de,morte,o,René_Scorsa,","
40630,menino,de,,,
40631,menino,de,,,
40632,estar,menino,,,
40633,menino,de,que,em,
40634,estar,menino,Logus,,
40635,Logus,em,,,
40636,em,estar,o,dirigir,bater
40637,Logus,em,por,,
40638,dirigir,Logus,Sérgio_Duran,,
40639,por,dirigir,",",33,","
40640,Sérgio_Duran,por,,,
40641,Sérgio_Duran,por,,,
40642,Sérgio_Duran,por,,,
40643,bater,Logus,,,
40644,Logus,em,que,em,
40645,bater,Logus,caminhão,,
40646,caminhão,em,,,
40647,em,bater,o,,
40648,causar,,,,
40649,dotação,ser,,,
40650,dotação,ser,,,
40651,ser,,o,absurdo,fazer
40652,dotação,ser,a,,
40653,fazer,dotação,município,,
40654,município,a,,,
40655,a,fazer,dois,passar,
40656,passar,município,,,
40657,ter,passar,,,
40658,município,a,que,a,ter
40659,passar,município,,,
40660,passar,município,agora,%,
40661,%,ter,,,
40662,ter,passar,50,de,
40663,%,ter,verba,,
40664,verba,de,,,
40665,de,%,o,total,de
40666,verba,de,,,
40667,verba,de,estado,,
40668,estado,de,,,
40669,de,verba,seu,,
40670,,,dotação,explicar,:
40671,explicar,ser,,,
40672,ser,,assim,por,
40673,explicar,ser,Beni_Veras,,
40674,por,explicar,,,
40675,ser,,,,
40676,dispor,,,,
40677,dispor,,,,
40678,dispor,,,,
40679,ser,dispor,,,
40680,dispor,,embora,uma,
40681,ser,dispor,de,,
40682,uma,ser,cidade,,
40683,cidade,de,,,
40684,cidade,de,,,
40685,de,uma,o,principal,de
40686,cidade,de,Ceará,,
40687,Ceará,de,,,
40688,de,cidade,o,,
40689,dispor,,,,
40690,não,dispor,,,
40691,dispor,,ainda,,
40692,,,«,Sobral,","
40693,dispor,,sistema,,
40694,sistema,de,,,
40695,de,dispor,um,adequar,de
40696,sistema,de,,,
40697,sistema,de,esgoto,,
40698,de,sistema,,,
40699,dispor,,,,
40700,projeto,ser,,,
40701,ser,,o,de,
40702,projeto,ser,canalização,,
40703,de,projeto,de,,
40704,canalização,de,córrego,,
40705,córrego,de,,,
40706,de,canalização,um,em,
40707,córrego,de,município,,
40708,município,em,,,
40709,em,córrego,o,de,
40710,município,em,Contagem,,
40711,de,município,,,
40712,ser,,,,
40713,ser,,,,
40714,ser,,,,
40715,,,projeto,(,...
40716,ser,,para,,
40717,indispensável,ser,morador,,
40718,morador,para,,,
40719,para,indispensável,o,,
40720,transbordar,ser,,,
40721,transbordar,ser,,,
40722,transbordar,ser,período,,
40723,período,durante,,,
40724,durante,transbordar,o,de,
40725,período,durante,chuva,,
40726,de,período,,,
40727,transbordar,ser,,,
40728,rio,transbordar,,,
40729,transbordar,ser,o,,
40730,ser,,porque,",",durante
40731,transbordar,ser,,,
40732,transbordar,ser,bairro,,
40733,bairro,alagar,,,
40734,alagar,transbordar,algum,de,
40735,bairro,alagar,Contagem,,
40736,de,bairro,,,
40737,ser,,,,
40738,ser,,,,
40739,município,dispor,,,
40740,dispor,,nenhum,brasileiro,","
40741,município,dispor,,,
40742,município,dispor,,,
40743,São_Paulo,município,,,
40744,município,dispor,nem_mesmo,,
40745,município,dispor,,,
40746,dispor,,,,
40747,,,município,«,de
40748,dispor,,sistema,,
40749,sistema,de,,,
40750,de,dispor,um,adequar,de
40751,sistema,de,,,
40752,sistema,de,esgoto,,
40753,de,sistema,,,
40754,dispor,,,,
40755,dispor,,,,
40756,dar,,,,
40757,,,enchente,se,por
40758,dar,,,,
40759,dar,,país,,
40760,país,por,,,
40761,por,dar,o,inteiro,
40762,país,por,,,
40763,dar,,,,
40764,escolha,coincidir,,,
40765,coincidir,,o,particular,de
40766,particular,escolha,,,
40767,escolha,coincidir,tão,,
40768,escolha,coincidir,Sobral,,
40769,de,escolha,",",ser,","
40770,Sobral,de,,,
40771,ser,Sobral,,,
40772,ser,Sobral,«,ser,»
40773,por,ser,,,
40774,por,ser,uma,,
40775,ser,por,de,,
40776,uma,ser,cidade,,
40777,cidade,de,,,
40778,cidade,de,,,
40779,de,uma,o,principal,de
40780,cidade,de,Ceará,,
40781,Ceará,de,,,
40782,de,cidade,o,,
40783,por,ser,,,
40784,Sobral,de,que,por,também
40785,ser,Sobral,,,
40786,concentração,ser,,,
40787,concentração,ser,,,
40788,ser,Sobral,um,grande,eleitoral
40789,concentração,ser,,,
40790,concentração,ser,estado,,
40791,estado,de,,,
40792,de,concentração,o,,
40793,Sobral,de,,,
40794,,,escolha,com,.
40795,coincidir,,escolha,,
40796,escolha,com,,,
40797,com,coincidir,seu,para,
40798,escolha,com,ação,,
40799,ação,para,,,
40800,para,escolha,o,de,
40801,ação,para,campanha,,
40802,de,ação,fazer,,
40803,fazer,campanha,,,
40804,fazer,campanha,,,
40805,campanha,de,que,lá,candidato
40806,candidato,fazer,,,
40807,fazer,campanha,o,Fernando_Henrique,
40808,candidato,fazer,,,
40809,fazer,campanha,fim-de-semana,,
40810,fim-de-semana,em,,,
40811,em,fazer,o,,
40812,coincidir,,,,
40813,computador,oferecer,,,
40814,computador,oferecer,,,
40815,oferecer,,o,12,de
40816,computador,oferecer,Future_Kids,,
40817,Future_Kids,de,,,
40818,de,computador,o,,
40819,,,computador,jogo,.
40820,oferecer,,educativo,treinar,
40821,jogo,oferecer,,,
40822,treinar,jogo,,,
40823,jogo,oferecer,que,raciocínio,
40824,raciocínio,treinar,,,
40825,treinar,jogo,o,lógico,
40826,raciocínio,treinar,,,
40827,oferecer,,,,
40828,mineiro,ser,,,
40829,ser,,o,Contagem,
40830,mineiro,ser,,,
